tile_id,tile_geometry,pos_date,pos
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_2,"POLYGON ((-93.9115667451249 44.0800247841254, -93.9120432586513 44.080030625954755, -93.91205016433159 44.0804801261298, -93.91150107030893 44.080484507837376, -93.9115667451249 44.0800247841254))",2021-12-20,0.12033411641868964
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_3,"POLYGON ((-93.91285826603527 44.08104988586087, -93.91205901589761 44.08105626944374, -93.91205016433159 44.0804801261298, -93.91284940671513 44.08047374267452, -93.91285826603527 44.08104988586087))",2021-12-20,0.12218393851046915
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_4,"POLYGON ((-93.91150107030893 44.080484507837376, -93.91205016433159 44.0804801261298, -93.91205901589761 44.08105626944374, -93.91141866007678 44.08106137946261, -93.91150107030893 44.080484507837376))",2021-12-20,0.1299864314789688
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_5,"POLYGON ((-93.91286712561936 44.08162602898748, -93.91206786772733 44.08163241269794, -93.91205901589761 44.08105626944374, -93.91285826603527 44.08104988586087, -93.91286712561936 44.08162602898748))",2021-12-20,0.1086898750996546
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_6,"POLYGON ((-93.911400502045 44.0811884856851, -93.91141866007678 44.08106137946261, -93.91205901589761 44.08105626944374, -93.91206786772733 44.08163241269794, -93.91170649332652 44.081635296483704, -93.911400502045 44.0811884856851))",2021-12-20,0.13161393246477
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_7,"POLYGON ((-93.914113 44.080056, -93.91411468742201 44.08046362491152, -93.91364864883472 44.080467353628954, -93.91364222930368 44.080050228575004, -93.914113 44.080056))",2021-12-20,0.13608600048863914
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_8,"POLYGON ((-93.91364222930368 44.080050228575004, -93.91364864883472 44.080467353628954, -93.91284940671513 44.08047374267452, -93.91284274384854 44.0800404272633, -93.91364222930368 44.080050228575004))",2021-12-20,0.1185671039354188
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_9,"POLYGON ((-93.91411707266369 44.08103981979272, -93.913657515909 44.081043496687634, -93.91364864883472 44.080467353628954, -93.91411468742201 44.08046362491152, -93.91411707266369 44.08103981979272))",2021-12-20,0.14177788970032743
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_10,"POLYGON ((-93.913657515909 44.081043496687634, -93.91285826603527 44.08104988586087, -93.91284940671513 44.08047374267452, -93.91364864883472 44.080467353628954, -93.913657515909 44.081043496687634))",2021-12-20,0.12081060015588467
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_11,"POLYGON ((-93.91411945790512 44.081616014617346, -93.91366638324742 44.08161963968653, -93.913657515909 44.081043496687634, -93.91411707266369 44.08103981979272, -93.91411945790512 44.081616014617346))",2021-12-20,0.12257405515832479
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_12,"POLYGON ((-93.91366638324742 44.08161963968653, -93.91286712561936 44.08162602898748, -93.91285826603527 44.08104988586087, -93.913657515909 44.081043496687634, -93.91366638324742 44.08161963968653))",2021-12-20,0.12477853707922047
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_13,"POLYGON ((-93.91207620663103 44.082175154665336, -93.91206786772733 44.08163241269794, -93.91286712561936 44.08162602898748, -93.9128759854674 44.08220217205433, -93.91209895928435 44.082208378262926, -93.91207620663103 44.082175154665336))",2021-12-20,0.09770114942528739
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_14,"POLYGON ((-93.91170649332652 44.081635296483704, -93.91206786772733 44.08163241269794, -93.91207620663103 44.082175154665336, -93.91170649332652 44.081635296483704))",2021-12-20,0.11479657942472143
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_15,"POLYGON ((-93.91209895928435 44.082208378262926, -93.9128759854674 44.08220217205433, -93.91288484557938 44.08277831506145, -93.91249142343771 44.082781457407265, -93.91209895928435 44.082208378262926))",2021-12-20,0.10832879695155145
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_16,"POLYGON ((-93.9127388124719 44.0831426967582, -93.91249142343771 44.082781457407265, -93.91288484557938 44.08277831506145, -93.91289053574476 44.083148316138676, -93.9127388124719 44.0831426967582))",2021-12-20,0.11603800748632308
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_17,"POLYGON ((-93.91412184314632 44.08219220938539, -93.91367525085003 44.08219578262569, -93.91366638324742 44.08161963968653, -93.91411945790512 44.081616014617346, -93.91412184314632 44.08219220938539))",2021-12-20,0.13472292831723442
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_18,"POLYGON ((-93.91367525085003 44.08219578262569, -93.9128759854674 44.08220217205433, -93.91286712561936 44.08162602898748, -93.91366638324742 44.08161963968653, -93.91367525085003 44.08219578262569))",2021-12-20,0.13136033229491176
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_19,"POLYGON ((-93.9141242283873 44.08276840409687, -93.91368411871684 44.08277192550509, -93.91367525085003 44.08219578262569, -93.91412184314632 44.08219220938539, -93.9141242283873 44.08276840409687))",2021-12-20,0.12264631043256995
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_20,"POLYGON ((-93.91368411871684 44.08277192550509, -93.91288484557938 44.08277831506145, -93.9128759854674 44.08220217205433, -93.91367525085003 44.08219578262569, -93.91368411871684 44.08277192550509))",2021-12-20,0.11512895506514227
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_21,"POLYGON ((-93.914125990508 44.0831940737225, -93.91369036818439 44.08317793956237, -93.91368411871684 44.08277192550509, -93.9141242283873 44.08276840409687, -93.914125990508 44.0831940737225))",2021-12-20,0.1204022228102673
920a16dc-acb7-4c75-ab1a-9ac8377e0f4f_22,"POLYGON ((-93.91289053574476 44.083148316138676, -93.91288484557938 44.08277831506145, -93.91368411871684 44.08277192550509, -93.91369036818439 44.08317793956237, -93.91289053574476 44.083148316138676))",2021-12-20,0.11684037301151946
c9d66af9-cf14-47d5-a9df-a69386549621_1,"POLYGON ((-93.91044428903056 44.0800110233472, -93.91045167877365 44.08049287626959, -93.90965243559971 44.08049924295404, -93.90964480460707 44.08000122204817, -93.91044428903056 44.0800110233472))",2021-12-20,0.26251526251526247
c9d66af9-cf14-47d5-a9df-a69386549621_2,"POLYGON ((-93.90964480460707 44.08000122204817, -93.90965243559971 44.08049924295404, -93.90885319216275 44.080505604048255, -93.9088453204415 44.0799914207523, -93.90964480460707 44.08000122204817))",2021-12-20,0.20335078534031412
c9d66af9-cf14-47d5-a9df-a69386549621_3,"POLYGON ((-93.908811 44.079991, -93.9088453204415 44.0799914207523, -93.90885319216275 44.080505604048255, -93.9088132090481 44.08050592198988, -93.908811 44.079991))",2021-12-20,0.16827934371055955
c9d66af9-cf14-47d5-a9df-a69386549621_4,"POLYGON ((-93.91046051483139 44.081069019838345, -93.90966126390329 44.08107538665009, -93.90965243559971 44.08049924295404, -93.91045167877365 44.08049287626959, -93.91046051483139 44.081069019838345))",2021-12-20,0.164800833116376
c9d66af9-cf14-47d5-a9df-a69386549621_5,"POLYGON ((-93.90966126390329 44.08107538665009, -93.90886201271216 44.081081747871416, -93.90885319216275 44.080505604048255, -93.90965243559971 44.08049924295404, -93.90966126390329 44.08107538665009))",2021-12-20,0.13695090439276483
c9d66af9-cf14-47d5-a9df-a69386549621_6,"POLYGON ((-93.9088132090481 44.08050592198988, -93.90885319216275 44.080505604048255, -93.90886201271216 44.081081747871416, -93.90881568095838 44.08108211630056, -93.9088132090481 44.08050592198988))",2021-12-20,0.12107396149949344
c9d66af9-cf14-47d5-a9df-a69386549621_7,"POLYGON ((-93.9115667451249 44.0800247841254, -93.91150107030893 44.080484507837376, -93.91125092168436 44.08048650399483, -93.91124377371199 44.08002082464939, -93.9115667451249 44.0800247841254))",2021-12-20,0.2688396349413299
c9d66af9-cf14-47d5-a9df-a69386549621_8,"POLYGON ((-93.91124377371199 44.08002082464939, -93.91125092168436 44.08048650399483, -93.91045167877365 44.08049287626959, -93.91044428903056 44.0800110233472, -93.91124377371199 44.08002082464939))",2021-12-20,0.18458244111349034
c9d66af9-cf14-47d5-a9df-a69386549621_9,"POLYGON ((-93.91141866007678 44.08106137946261, -93.91125976549624 44.081062647436255, -93.91125092168436 44.08048650399483, -93.91150107030893 44.080484507837376, -93.91141866007678 44.08106137946261))",2021-12-20,0.16217833632555353
c9d66af9-cf14-47d5-a9df-a69386549621_10,"POLYGON ((-93.91125976549624 44.081062647436255, -93.91046051483139 44.081069019838345, -93.91045167877365 44.08049287626959, -93.91125092168436 44.08048650399483, -93.91125976549624 44.081062647436255))",2021-12-20,0.17629716981132082
c9d66af9-cf14-47d5-a9df-a69386549621_11,"POLYGON ((-93.91046935115237 44.08164516334741, -93.90967009246988 44.08165153028637, -93.90966126390329 44.08107538665009, -93.91046051483139 44.081069019838345, -93.91046935115237 44.08164516334741))",2021-12-20,0.14838367779544248
c9d66af9-cf14-47d5-a9df-a69386549621_12,"POLYGON ((-93.90967009246988 44.08165153028637, -93.90887083352436 44.08165789163484, -93.90886201271216 44.081081747871416, -93.90966126390329 44.08107538665009, -93.90967009246988 44.08165153028637))",2021-12-20,0.13299944351697277
c9d66af9-cf14-47d5-a9df-a69386549621_13,"POLYGON ((-93.90881568095838 44.08108211630056, -93.90886201271216 44.081081747871416, -93.90887083352436 44.08165789163484, -93.9088181528684 44.08165831055463, -93.90881568095838 44.08108211630056))",2021-12-20,0.13177858949143018
c9d66af9-cf14-47d5-a9df-a69386549621_14,"POLYGON ((-93.9104781877366 44.082221306796676, -93.9096789212995 44.0822276738629, -93.90967009246988 44.08165153028637, -93.91046935115237 44.08164516334741, -93.9104781877366 44.082221306796676))",2021-12-20,0.13540835328544826
c9d66af9-cf14-47d5-a9df-a69386549621_15,"POLYGON ((-93.9096789212995 44.0822276738629, -93.90887965459936 44.08223403533854, -93.90887083352436 44.08165789163484, -93.90967009246988 44.08165153028637, -93.9096789212995 44.0822276738629))",2021-12-20,0.12016059650129049
c9d66af9-cf14-47d5-a9df-a69386549621_16,"POLYGON ((-93.9088181528684 44.08165831055463, -93.90887083352436 44.08165789163484, -93.90887965459936 44.08223403533854, -93.90882062477819 44.0822345047521, -93.9088181528684 44.08165831055463))",2021-12-20,0.11091497499264485
c9d66af9-cf14-47d5-a9df-a69386549621_17,"POLYGON ((-93.9103055204082 44.0825142172012, -93.90968194729132 44.082425135327355, -93.9096789212995 44.0822276738629, -93.9104781877366 44.082221306796676, -93.91047945046803 44.082303634161114, -93.9103055204082 44.0825142172012))",2021-12-20,0.11789473684210527
c9d66af9-cf14-47d5-a9df-a69386549621_18,"POLYGON ((-93.90888082825539 44.082310689750784, -93.90887965459936 44.08223403533854, -93.9096789212995 44.0822276738629, -93.90968194729132 44.082425135327355, -93.90888082825539 44.082310689750784))",2021-12-20,0.12022008253094915
c9d66af9-cf14-47d5-a9df-a69386549621_19,"POLYGON ((-93.9088209148978 44.0823021306997, -93.90882062477819 44.0822345047521, -93.90887965459936 44.08223403533854, -93.90888082825539 44.082310689750784, -93.9088209148978 44.0823021306997))",2021-12-20,0.11500291885580849
c9d66af9-cf14-47d5-a9df-a69386549621_20,"POLYGON ((-93.911400502045 44.0811884856851, -93.91126422983912 44.08135347508039, -93.91125976549624 44.081062647436255, -93.91141866007678 44.08106137946261, -93.911400502045 44.0811884856851))",2021-12-20,0.17016193257233878
c9d66af9-cf14-47d5-a9df-a69386549621_21,"POLYGON ((-93.91102698348199 44.081640717315466, -93.91046935115237 44.08164516334741, -93.91046051483139 44.081069019838345, -93.91125976549624 44.081062647436255, -93.91126422983912 44.08135347508039, -93.91102698348199 44.081640717315466))",2021-12-20,0.16303491730112893
c9d66af9-cf14-47d5-a9df-a69386549621_22,"POLYGON ((-93.91054790749348 44.08222075091167, -93.9104781877366 44.082221306796676, -93.91046935115237 44.08164516334741, -93.91102698348199 44.081640717315466, -93.91054790749348 44.08222075091167))",2021-12-20,0.13637562648377735
d5823dd3-055c-4775-b34f-2dd77762bc09_1,"POLYGON ((-93.91292656570586 44.085491, -93.91292915009912 44.08565902920068, -93.91212983792012 44.08566541380432, -93.91212715767624 44.085491, -93.91292656570586 44.085491))",2021-12-20,0.0785260482846252
d5823dd3-055c-4775-b34f-2dd77762bc09_2,"POLYGON ((-93.911643 44.085658, -93.91181 44.085491, -93.91212715767624 44.085491, -93.91212983792012 44.08566541380432, -93.91164402868222 44.085669290865376, -93.911643 44.085658))",2021-12-20,0.12893674293405114
d5823dd3-055c-4775-b34f-2dd77762bc09_3,"POLYGON ((-93.91293801179508 44.08623517184928, -93.91213869185987 44.086241556580525, -93.91212983792012 44.08566541380432, -93.91292915009912 44.08565902920068, -93.91293801179508 44.08623517184928))",2021-12-20,0.11481291645310099
d5823dd3-055c-4775-b34f-2dd77762bc09_4,"POLYGON ((-93.91164402868222 44.085669290865376, -93.91212983792012 44.08566541380432, -93.91213869185987 44.086241556580525, -93.91169648789344 44.08624508568057, -93.91164402868222 44.085669290865376))",2021-12-20,0.11019141231246773
d5823dd3-055c-4775-b34f-2dd77762bc09_5,"POLYGON ((-93.9141354989651 44.085491, -93.91413615458869 44.085649376805705, -93.91372846201409 44.08565263900578, -93.91372597372948 44.085491, -93.9141354989651 44.085491))",2021-12-20,0.10989297833463847
d5823dd3-055c-4775-b34f-2dd77762bc09_6,"POLYGON ((-93.91372597372948 44.085491, -93.91372846201409 44.08565263900578, -93.91292915009912 44.08565902920068, -93.91292656570586 44.085491, -93.91372597372948 44.085491))",2021-12-20,0.09274193548387097
d5823dd3-055c-4775-b34f-2dd77762bc09_7,"POLYGON ((-93.91413853982826 44.086225571177756, -93.91373733146625 44.086228781526664, -93.91372846201409 44.08565263900578, -93.91413615458869 44.085649376805705, -93.91413853982826 44.086225571177756))",2021-12-20,0.10344827586206896
d5823dd3-055c-4775-b34f-2dd77762bc09_8,"POLYGON ((-93.91373733146625 44.086228781526664, -93.91293801179508 44.08623517184928, -93.91292915009912 44.08565902920068, -93.91372846201409 44.08565263900578, -93.91373733146625 44.086228781526664))",2021-12-20,0.1083969465648855
d5823dd3-055c-4775-b34f-2dd77762bc09_9,"POLYGON ((-93.91294687375506 44.08681131443812, -93.91214754606342 44.08681769929698, -93.91213869185987 44.086241556580525, -93.91293801179508 44.08623517184928, -93.91294687375506 44.08681131443812))",2021-12-20,0.11505832449628843
d5823dd3-055c-4775-b34f-2dd77762bc09_10,"POLYGON ((-93.91169648789344 44.08624508568057, -93.91213869185987 44.086241556580525, -93.91214754606342 44.08681769929698, -93.91174894709876 44.08682088043102, -93.91169648789344 44.08624508568057))",2021-12-20,0.11029218215319819
d5823dd3-055c-4775-b34f-2dd77762bc09_11,"POLYGON ((-93.91215450863436 44.08727074000049, -93.91214754606342 44.08681769929698, -93.91294687375506 44.08681131443812, -93.91295414018492 44.08728371270627, -93.91215450863436 44.08727074000049))",2021-12-20,0.11278195488721807
d5823dd3-055c-4775-b34f-2dd77762bc09_12,"POLYGON ((-93.9117893930018 44.0872648166003, -93.91174894709876 44.08682088043102, -93.91214754606342 44.08681769929698, -93.91215450863436 44.08727074000049, -93.9117893930018 44.0872648166003))",2021-12-20,0.11006535947712419
d5823dd3-055c-4775-b34f-2dd77762bc09_13,"POLYGON ((-93.91414092506758 44.08680176549323, -93.91374620118266 44.08680492398777, -93.91373733146625 44.086228781526664, -93.91413853982826 44.086225571177756, -93.91414092506758 44.08680176549323))",2021-12-20,0.1417302129897449
d5823dd3-055c-4775-b34f-2dd77762bc09_14,"POLYGON ((-93.91374620118266 44.08680492398777, -93.91294687375506 44.08681131443812, -93.91293801179508 44.08623517184928, -93.91373733146625 44.086228781526664, -93.91374620118266 44.08680492398777))",2021-12-20,0.13285977374375163
d5823dd3-055c-4775-b34f-2dd77762bc09_15,"POLYGON ((-93.914143 44.087303, -93.91375377207898 44.08729668541762, -93.91374620118266 44.08680492398777, -93.91414092506758 44.08680176549323, -93.914143 44.087303))",2021-12-20,0.12721743537759758
d5823dd3-055c-4775-b34f-2dd77762bc09_16,"POLYGON ((-93.91295414018492 44.08728371270627, -93.91294687375506 44.08681131443812, -93.91374620118266 44.08680492398777, -93.91375377207898 44.08729668541762, -93.91295414018492 44.08728371270627))",2021-12-20,0.11811440677966101
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_1,"POLYGON ((-93.91126422983912 44.08135347508039, -93.9112686095716 44.08163879081793, -93.91102698348199 44.081640717315466, -93.91126422983912 44.08135347508039))",2021-12-20,0.1480491715660075
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_2,"POLYGON ((-93.91102698348199 44.081640717315466, -93.9112686095716 44.08163879081793, -93.91127745391044 44.08221493413984, -93.91054790749348 44.08222075091167, -93.91102698348199 44.081640717315466))",2021-12-20,0.11758530183727035
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_3,"POLYGON ((-93.911400502045 44.0811884856851, -93.91170649332652 44.081635296483704, -93.9112686095716 44.08163879081793, -93.91126422983912 44.08135347508039, -93.911400502045 44.0811884856851))",2021-12-20,0.14893617021276595
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_5,"POLYGON ((-93.91207620663103 44.082175154665336, -93.91207671982077 44.0822085558924, -93.91127745391044 44.08221493413984, -93.9112686095716 44.08163879081793, -93.91170649332652 44.081635296483704, -93.91207620663103 44.082175154665336))",2021-12-20,0.12720568870160656
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_6,"POLYGON ((-93.91054790749348 44.08222075091167, -93.91127745391044 44.08221493413984, -93.91128629851279 44.082791077402014, -93.91048702458411 44.082797450186234, -93.91047945046803 44.082303634161114, -93.91054790749348 44.08222075091167))",2021-12-20,0.12236944660950896
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_7,"POLYGON ((-93.9103055204082 44.0825142172012, -93.91047945046803 44.082303634161114, -93.91048702458411 44.082797450186234, -93.91043435496913 44.08279786976394, -93.9103055204082 44.0825142172012))",2021-12-20,0.12179822268687923
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_8,"POLYGON ((-93.91048887207528 44.082917899022874, -93.91048702458411 44.082797450186234, -93.91128629851279 44.082791077402014, -93.91129514337864 44.083367220604444, -93.91069512618992 44.083372004720694, -93.91048887207528 44.082917899022874))",2021-12-20,0.1231028667790894
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_9,"POLYGON ((-93.91043435496913 44.08279786976394, -93.91048702458411 44.082797450186234, -93.91048887207528 44.082917899022874, -93.91043435496913 44.08279786976394))",2021-12-20,0.10770855332629349
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_10,"POLYGON ((-93.910768171916 44.083532828084, -93.91069512618992 44.083372004720694, -93.91129514337864 44.083367220604444, -93.91130041089787 44.08371032978441, -93.910768171916 44.083532828084))",2021-12-20,0.13682941531042797
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_11,"POLYGON ((-93.91249142343771 44.082781457407265, -93.91208557217796 44.08278469902708, -93.91207671982077 44.0822085558924, -93.91209895928435 44.082208378262926, -93.91249142343771 44.082781457407265))",2021-12-20,0.1126722507430424
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_12,"POLYGON ((-93.91208557217796 44.08278469902708, -93.91128629851279 44.082791077402014, -93.91127745391044 44.08221493413984, -93.91207671982077 44.0822085558924, -93.91208557217796 44.08278469902708))",2021-12-20,0.11987298227044194
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_13,"POLYGON ((-93.9127388124719 44.0831426967582, -93.91239971230927 44.08335840368107, -93.91209442479887 44.08336084210204, -93.91208557217796 44.08278469902708, -93.91249142343771 44.082781457407265, -93.9127388124719 44.0831426967582))",2021-12-20,0.13650612710173837
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_14,"POLYGON ((-93.91209442479887 44.08336084210204, -93.91129514337864 44.083367220604444, -93.91128629851279 44.082791077402014, -93.91208557217796 44.08278469902708, -93.91209442479887 44.08336084210204))",2021-12-20,0.13208633093525185
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_15,"POLYGON ((-93.91209734281432 44.08355074565112, -93.91209442479887 44.08336084210204, -93.91239971230927 44.08335840368107, -93.91209734281432 44.08355074565112))",2021-12-20,0.12514688601645121
dd3af8f2-c858-473e-9d72-75fcbd00b7d7_16,"POLYGON ((-93.9116586525723 44.0838298033828, -93.91130041089787 44.08371032978441, -93.91129514337864 44.083367220604444, -93.91209442479887 44.08336084210204, -93.91209734281432 44.08355074565112, -93.9116586525723 44.0838298033828))",2021-12-20,0.1289364230540701
fc81cfdc-45f1-4100-8df2-a87d4beca651_1,"POLYGON ((-93.9127388124719 44.0831426967582, -93.91289053574476 44.083148316138676, -93.91289370595536 44.08335445800879, -93.91239971230927 44.08335840368107, -93.9127388124719 44.0831426967582))",2021-12-20,0.12269399707174236
fc81cfdc-45f1-4100-8df2-a87d4beca651_2,"POLYGON ((-93.91239971230927 44.08335840368107, -93.91289370595536 44.08335445800879, -93.91290256659529 44.083930600896394, -93.91210327768354 44.08393698511724, -93.91209734281432 44.08355074565112, -93.91239971230927 44.08335840368107))",2021-12-20,0.086527293844367
fc81cfdc-45f1-4100-8df2-a87d4beca651_3,"POLYGON ((-93.9116586525723 44.0838298033828, -93.91209734281432 44.08355074565112, -93.91210327768354 44.08393698511724, -93.91166873357429 44.083940452943565, -93.9116586525723 44.0838298033828))",2021-12-20,0.1057457212713936
fc81cfdc-45f1-4100-8df2-a87d4beca651_4,"POLYGON ((-93.914125990508 44.0831940737225, -93.91412661362803 44.08334459875178, -93.91369298684785 44.08334806832473, -93.91369036818439 44.08317793956237, -93.914125990508 44.0831940737225))",2021-12-20,0.10426908150064683
fc81cfdc-45f1-4100-8df2-a87d4beca651_5,"POLYGON ((-93.91369036818439 44.08317793956237, -93.91369298684785 44.08334806832473, -93.91289370595536 44.08335445800879, -93.91289053574476 44.083148316138676, -93.91369036818439 44.08317793956237))",2021-12-20,0.12672176308539942
fc81cfdc-45f1-4100-8df2-a87d4beca651_6,"POLYGON ((-93.91412899886855 44.08392079335012, -93.91370185524308 44.08392421108462, -93.91369298684785 44.08334806832473, -93.91412661362803 44.08334459875178, -93.91412899886855 44.08392079335012))",2021-12-20,0.09835247129306038
fc81cfdc-45f1-4100-8df2-a87d4beca651_7,"POLYGON ((-93.91370185524308 44.08392421108462, -93.91290256659529 44.083930600896394, -93.91289370595536 44.08335445800879, -93.91369298684785 44.08334806832473, -93.91370185524308 44.08392421108462))",2021-12-20,0.09608730369976042
fc81cfdc-45f1-4100-8df2-a87d4beca651_8,"POLYGON ((-93.91291142749924 44.08450674372424, -93.91211213083196 44.084513128072686, -93.91210327768354 44.08393698511724, -93.91290256659529 44.083930600896394, -93.91291142749924 44.08450674372424))",2021-12-20,0.07311709730621224
fc81cfdc-45f1-4100-8df2-a87d4beca651_9,"POLYGON ((-93.91166873357429 44.083940452943565, -93.91210327768354 44.08393698511724, -93.91211213083196 44.084513128072686, -93.9117211928018 44.08451624793809, -93.91166873357429 44.083940452943565))",2021-12-20,0.07235930135846959
fc81cfdc-45f1-4100-8df2-a87d4beca651_10,"POLYGON ((-93.91292028866717 44.08508288649235, -93.91212098424415 44.085089270968375, -93.91211213083196 44.084513128072686, -93.91291142749924 44.08450674372424, -93.91292028866717 44.08508288649235))",2021-12-20,0.11153324287652644
fc81cfdc-45f1-4100-8df2-a87d4beca651_11,"POLYGON ((-93.9117211928018 44.08451624793809, -93.91211213083196 44.084513128072686, -93.91212098424415 44.085089270968375, -93.91177365202344 44.08509204286786, -93.9117211928018 44.08451624793809))",2021-12-20,0.10221741481882098
fc81cfdc-45f1-4100-8df2-a87d4beca651_12,"POLYGON ((-93.91212715767624 44.085491, -93.91212098424415 44.085089270968375, -93.91292028866717 44.08508288649235, -93.91292656570586 44.085491, -93.91212715767624 44.085491))",2021-12-20,0.08989361702127659
fc81cfdc-45f1-4100-8df2-a87d4beca651_13,"POLYGON ((-93.91181 44.085491, -93.91177365202344 44.08509204286786, -93.91212098424415 44.085089270968375, -93.91212715767624 44.085491, -93.91181 44.085491))",2021-12-20,0.1353082465972778
fc81cfdc-45f1-4100-8df2-a87d4beca651_14,"POLYGON ((-93.91413138410883 44.084496987891875, -93.91371072390251 44.084500353784755, -93.91370185524308 44.08392421108462, -93.91412899886855 44.08392079335012, -93.91413138410883 44.084496987891875))",2021-12-20,0.12433795712484234
fc81cfdc-45f1-4100-8df2-a87d4beca651_15,"POLYGON ((-93.91371072390251 44.084500353784755, -93.91291142749924 44.08450674372424, -93.91290256659529 44.083930600896394, -93.91370185524308 44.08392421108462, -93.91371072390251 44.084500353784755))",2021-12-20,0.10309010646585307
fc81cfdc-45f1-4100-8df2-a87d4beca651_16,"POLYGON ((-93.91413376934888 44.085073182377066, -93.91371959282618 44.08507649642514, -93.91371072390251 44.084500353784755, -93.91413138410883 44.084496987891875, -93.91413376934888 44.085073182377066))",2021-12-20,0.11949353732524402
fc81cfdc-45f1-4100-8df2-a87d4beca651_17,"POLYGON ((-93.91371959282618 44.08507649642514, -93.91292028866717 44.08508288649235, -93.91291142749924 44.08450674372424, -93.91371072390251 44.084500353784755, -93.91371959282618 44.08507649642514))",2021-12-20,0.10726643598615918
fc81cfdc-45f1-4100-8df2-a87d4beca651_18,"POLYGON ((-93.9141354989651 44.085491, -93.91372597372948 44.085491, -93.91371959282618 44.08507649642514, -93.91413376934888 44.085073182377066, -93.9141354989651 44.085491))",2021-12-20,0.10957813743698594
fc81cfdc-45f1-4100-8df2-a87d4beca651_19,"POLYGON ((-93.91292656570586 44.085491, -93.91292028866717 44.08508288649235, -93.91371959282618 44.08507649642514, -93.91372597372948 44.085491, -93.91292656570586 44.085491))",2021-12-20,0.08154943934760449
07317219-fd12-447c-9abc-e7be4499fe6b_1,"POLYGON ((-91.9058666666667 42.2989776666667, -91.90601746133176 42.299128461331755, -91.90601502998047 42.29926890873179, -91.9057224418679 42.2992661162643, -91.9058666666667 42.2989776666667))",2021-12-29,0.00219274202390089
07317219-fd12-447c-9abc-e7be4499fe6b_2,"POLYGON ((-91.9057224418679 42.2992661162643, -91.90601502998047 42.29926890873179, -91.90600505323707 42.29984519998669, -91.90543561739067 42.2998397652187, -91.9057224418679 42.2992661162643))",2021-12-29,-0.0003100134339154355
07317219-fd12-447c-9abc-e7be4499fe6b_3,"POLYGON ((-91.90615928452355 42.299270284523566, -91.90601502998047 42.29926890873179, -91.90601746133176 42.299128461331755, -91.90615928452355 42.299270284523566))",2021-12-29,0.003484320557491268
07317219-fd12-447c-9abc-e7be4499fe6b_4,"POLYGON ((-91.9067 42.299811, -91.90667968291514 42.299851634169706, -91.90600505323707 42.29984519998669, -91.90601502998047 42.29926890873179, -91.90615928452355 42.299270284523566, -91.9067 42.299811))",2021-12-29,0.0003617010282643119
07317219-fd12-447c-9abc-e7be4499fe6b_5,"POLYGON ((-91.90543561739067 42.2998397652187, -91.90600505323707 42.29984519998669, -91.90599507620144 42.300421491181574, -91.90521877295103 42.30041408196364, -91.90522129674528 42.300268406509446, -91.90543561739067 42.2998397652187))",2021-12-29,0.0008179959100204733
07317219-fd12-447c-9abc-e7be4499fe6b_7,"POLYGON ((-91.90521461497521 42.30065407665014, -91.90521877295103 42.30041408196364, -91.90599507620144 42.300421491181574, -91.90598509887356 42.30099778231641, -91.90572647082509 42.3009953138834, -91.90521461497521 42.30065407665014))",2021-12-29,-0.0007189072609633706
07317219-fd12-447c-9abc-e7be4499fe6b_8,"POLYGON ((-91.905075 42.300561, -91.90514879320656 42.30041341358688, -91.90521877295103 42.30041408196364, -91.90521461497521 42.30065407665014, -91.905075 42.300561))",2021-12-29,-0.0012386457473162458
